fips,county_name,state_code,year,fmr_0br,fmr_1br,fmr_2br,fmr_3br,fmr_4br
2701999999,,MN,2024,1174,1327,1622,2188,2478
2702199999,,MN,2024,791,849,953,1260,1441
2702399999,,MN,2024,613,767,905,1275,1285
2702599999,,MN,2024,1174,1327,1622,2188,2478
2702799999,,MN,2024,656,781,944,1330,1602
2702999999,,MN,2024,634,712,936,1266,1450
2703199999,,MN,2024,613,806,905,1205,1309
2703399999,,MN,2024,613,751,905,1128,1254
2703599999,,MN,2024,748,840,1104,1373,1556
2703799999,,MN,2024,1174,1327,1622,2188,2478
2703999999,,MN,2024,814,927,1148,1618,1948
2704199999,,MN,2024,672,789,962,1276,1281
2704399999,,MN,2024,613,726,905,1256,1260
2704599999,,MN,2024,684,689,905,1234,1443
2704799999,,MN,2024,659,740,972,1239,1402
2704999999,,MN,2024,737,874,1046,1474,1775
2705199999,,MN,2024,613,691,905,1275,1536
2705399999,,MN,2024,1174,1327,1622,2188,2478
2705599999,,MN,2024,760,866,1122,1515,1904
2705799999,,MN,2024,668,750,985,1273,1544
2705999999,,MN,2024,1174,1327,1622,2188,2478
2706199999,,MN,2024,811,817,1059,1280,1431
2706399999,,MN,2024,613,695,905,1143,1297
2706599999,,MN,2024,685,819,1011,1341,1346
2706799999,,MN,2024,768,773,936,1319,1544
2706999999,,MN,2024,613,689,905,1094,1360
2707199999,,MN,2024,613,689,905,1141,1309
2707399999,,MN,2024,613,744,905,1213,1472
2707599999,,MN,2024,774,860,1130,1502,1918
2707799999,,MN,2024,660,741,974,1178,1408
2707999999,,MN,2024,804,845,1110,1564,1758
2708199999,,MN,2024,613,689,905,1231,1309
2708399999,,MN,2024,613,715,905,1275,1514
2708799999,,MN,2024,613,689,905,1116,1205
2708999999,,MN,2024,620,696,914,1129,1516
2709199999,,MN,2024,624,700,920,1221,1225
2708599999,,MN,2024,732,737,963,1331,1634
2709399999,,MN,2024,646,766,953,1343,1498
2709599999,,MN,2024,855,861,1131,1440,1919
2709799999,,MN,2024,699,712,929,1309,1438
2709999999,,MN,2024,735,826,1085,1378,1544
2710199999,,MN,2024,613,704,905,1275,1536
2710399999,,MN,2024,897,903,1101,1552,1868
2710599999,,MN,2024,722,811,1065,1300,1418
2710799999,,MN,2024,636,714,938,1134,1356
2710999999,,MN,2024,814,927,1148,1618,1948
2711199999,,MN,2024,640,718,944,1289,1395
2711399999,,MN,2024,746,837,1100,1399,1590
2711599999,,MN,2024,866,872,1146,1393,1551
2711799999,,MN,2024,613,697,905,1197,1532
2711999999,,MN,2024,731,736,929,1309,1577
2712199999,,MN,2024,716,804,1057,1278,1470
2712399999,,MN,2024,1174,1327,1622,2188,2478
2712599999,,MN,2024,613,689,905,1201,1205
2712799999,,MN,2024,613,693,905,1273,1516
2712999999,,MN,2024,738,742,905,1275,1488
2713199999,,MN,2024,913,918,1206,1634,1932
2713399999,,MN,2024,638,716,941,1247,1314
2713599999,,MN,2024,635,754,937,1147,1248
2713999999,,MN,2024,1174,1327,1622,2188,2478
2714199999,,MN,2024,1174,1327,1622,2188,2478
2714399999,,MN,2024,662,762,977,1245,1301
2713799999,,MN,2024,762,868,1113,1485,1889
2714599999,,MN,2024,877,906,1155,1531,1820
2714799999,,MN,2024,808,814,1061,1495,1801
2714999999,,MN,2024,657,738,970,1367,1603
2715199999,,MN,2024,613,689,905,1118,1205
2715399999,,MN,2024,769,774,905,1216,1221
2715599999,,MN,2024,613,712,905,1275,1390
2715799999,,MN,2024,785,806,905,1275,1536
2715999999,,MN,2024,660,756,974,1178,1297
2716199999,,MN,2024,684,689,905,1275,1449
2716399999,,MN,2024,1174,1327,1622,2188,2478
2716599999,,MN,2024,613,806,905,1275,1324
2716799999,,MN,2024,613,689,905,1275,1536
2716999999,,MN,2024,710,818,1003,1313,1369
2717199999,,MN,2024,1174,1327,1622,2188,2478
2717399999,,MN,2024,613,689,905,1094,1205
,,MS,2024,614,749,903,1210,1215
,,MS,2024,825,923,1151,1525,1626
,,MS,2024,766,906,1101,1403,1466
,,MS,2024,704,804,903,1198,1203
,,MS,2024,996,997,1159,1401,1564
,,MS,2024,827,846,1047,1269,1619
,,MS,2024,1031,1146,1298,1711,1995
,,MS,2024,835,957,1077,1438,1828
,,MS,2024,612,785,903,1240,1532
,,MS,2024,678,706,927,1165,1456
,,MS,2024,800,834,1013,1305,1538
,,MS,2024,940,1017,1191,1440,1586
,,MS,2024,706,711,934,1131,1244
2800199999,,MS,2024,775,804,903,1198,1203
2800399999,,MS,2024,708,712,903,1263,1330
2800599999,,MS,2024,689,693,911,1115,1229
2800799999,,MS,2024,683,687,903,1214,1219
2800999999,,MS,2024,775,804,903,1214,1219
2801199999,,MS,2024,683,687,903,1120,1203
2801399999,,MS,2024,683,687,903,1248,1437
2801599999,,MS,2024,721,725,903,1131,1219
2801799999,,MS,2024,683,687,903,1226,1481
2801999999,,MS,2024,683,687,903,1148,1219
2802199999,,MS,2024,738,742,903,1131,1219
2802399999,,MS,2024,795,825,926,1120,1233
2802599999,,MS,2024,775,804,903,1271,1532
2802799999,,MS,2024,752,804,903,1255,1371
2802999999,,MS,2024,996,997,1159,1401,1564
2803199999,,MS,2024,614,749,903,1210,1215
2803399999,,MS,2024,1031,1146,1298,1711,1995
2803599999,,MS,2024,766,906,1101,1403,1466
2803799999,,MS,2024,775,804,903,1214,1219
2803999999,,MS,2024,738,742,903,1092,1532
2804199999,,MS,2024,700,704,903,1092,1219
2804399999,,MS,2024,685,690,906,1100,1237
2804599999,,MS,2024,825,923,1151,1525,1626
2804799999,,MS,2024,825,923,1151,1525,1626
2804999999,,MS,2024,996,997,1159,1401,1564
2805199999,,MS,2024,704,804,903,1198,1203
2805399999,,MS,2024,775,804,903,1198,1203
2805599999,,MS,2024,738,742,903,1131,1219
2805799999,,MS,2024,727,732,903,1113,1219
2805999999,,MS,2024,835,957,1077,1438,1828
2806199999,,MS,2024,738,742,903,1190,1203
2806399999,,MS,2024,683,687,903,1184,1219
2806599999,,MS,2024,738,742,903,1199,1219
2806799999,,MS,2024,732,737,930,1124,1239
2806999999,,MS,2024,738,742,903,1214,1219
2807199999,,MS,2024,1050,1065,1258,1521,1675
2807399999,,MS,2024,766,906,1101,1403,1466
2807599999,,MS,2024,803,809,955,1255,1385
2807799999,,MS,2024,728,733,963,1164,1300
2807999999,,MS,2024,713,718,935,1131,1284
2808199999,,MS,2024,853,859,1045,1319,1486
2808399999,,MS,2024,683,687,903,1119,1203
2808599999,,MS,2024,710,715,939,1207,1267
2808799999,,MS,2024,749,753,906,1244,1412
2808999999,,MS,2024,996,997,1159,1401,1564
2809199999,,MS,2024,694,698,903,1092,1242
2809399999,,MS,2024,827,846,1047,1269,1619
2809599999,,MS,2024,775,804,903,1092,1347
2809799999,,MS,2024,775,782,903,1218,1219
2809999999,,MS,2024,775,804,903,1108,1406
2810199999,,MS,2024,699,704,925,1118,1232
2810399999,,MS,2024,775,804,903,1100,1255
2810599999,,MS,2024,840,889,998,1324,1329
2810799999,,MS,2024,620,752,915,1198,1553
2810999999,,MS,2024,877,894,1022,1419,1611
2811199999,,MS,2024,766,906,1101,1403,1466
2811399999,,MS,2024,873,896,1017,1230,1354
2811599999,,MS,2024,624,820,921,1158,1400
2811799999,,MS,2024,657,748,903,1174,1359
2811999999,,MS,2024,683,687,903,1203,1532
2812199999,,MS,2024,996,997,1159,1401,1564
2812399999,,MS,2024,758,762,903,1115,1322
2812599999,,MS,2024,738,742,903,1214,1219
2812799999,,MS,2024,612,785,903,1240,1532
2812999999,,MS,2024,775,804,903,1092,1219
2813199999,,MS,2024,678,706,927,1165,1456
2813399999,,MS,2024,612,687,903,1160,1354
2813599999,,MS,2024,775,804,903,1200,1532
2813799999,,MS,2024,800,834,1013,1305,1538
2813999999,,MS,2024,738,742,903,1202,1203
2814199999,,MS,2024,775,804,903,1214,1219
2814399999,,MS,2024,940,1017,1191,1440,1586
2814599999,,MS,2024,783,804,903,1153,1203
2814799999,,MS,2024,747,752,915,1106,1219
2814999999,,MS,2024,755,760,971,1235,1648
2815199999,,MS,2024,668,773,903,1249,1463
2815399999,,MS,2024,738,742,903,1092,1219
2815599999,,MS,2024,738,742,903,1092,1259
2815799999,,MS,2024,738,742,903,1131,1219
2815999999,,MS,2024,775,804,903,1198,1203
2816199999,,MS,2024,706,711,903,1273,1532
2816399999,,MS,2024,706,711,934,1131,1244
,,MO,2024,646,650,854,1111,1449
,,MO,2024,708,713,937,1133,1380
,,MO,2024,685,742,933,1315,1540
,,MO,2024,702,861,1035,1386,1620
,,MO,2024,555,628,819,1042,1390
,,MO,2024,603,607,797,1107,1111
,,MO,2024,584,656,862,1042,1348
,,MO,2024,646,650,824,1161,1207
,,MO,2024,722,741,923,1177,1268
,,MO,2024,985,1098,1258,1645,1931
,,MO,2024,622,626,823,1065,1160
,,MO,2024,638,642,797,1090,1285
,,MO,2024,718,723,921,1274,1434
,,MO,2024,653,734,964,1223,1331
,,MO,2024,928,972,1209,1565,1818
2900199999,,MO,2024,542,609,800,1127,1358
2900399999,,MO,2024,653,734,964,1223,1331
2900599999,,MO,2024,601,607,797,964,1096
2900799999,,MO,2024,601,631,797,1028,1061
2900999999,,MO,2024,603,607,797,1123,1158
2901199999,,MO,2024,601,659,797,1077,1310
2901399999,,MO,2024,646,650,854,1111,1449
2901599999,,MO,2024,616,622,817,1071,1227
2901799999,,MO,2024,685,742,933,1315,1540
2901999999,,MO,2024,702,861,1035,1386,1620
2902199999,,MO,2024,653,734,964,1223,1331
2902399999,,MO,2024,602,607,798,1090,1209
2902599999,,MO,2024,985,1098,1258,1645,1931
2902799999,,MO,2024,708,713,937,1133,1380
2902999999,,MO,2024,654,661,868,1152,1156
2903199999,,MO,2024,685,742,933,1315,1540
2903399999,,MO,2024,601,607,797,1121,1214
2903599999,,MO,2024,601,607,797,1021,1217
2903799999,,MO,2024,985,1098,1258,1645,1931
2903999999,,MO,2024,601,607,797,1070,1217
2904199999,,MO,2024,601,608,797,1054,1216
2904399999,,MO,2024,718,723,921,1274,1434
2904599999,,MO,2024,601,607,797,1027,1217
2904799999,,MO,2024,985,1098,1258,1645,1931
2904999999,,MO,2024,985,1098,1258,1645,1931
2905199999,,MO,2024,646,650,824,1161,1207
2905399999,,MO,2024,555,628,819,1042,1390
2905599999,,MO,2024,540,635,797,1099,1199
2905799999,,MO,2024,601,631,797,1123,1321
2905999999,,MO,2024,603,607,797,1107,1111
2906199999,,MO,2024,601,607,797,1081,1241
2906399999,,MO,2024,653,734,964,1223,1331
2906599999,,MO,2024,601,607,797,1008,1145
2906799999,,MO,2024,601,607,797,964,1217
2906999999,,MO,2024,601,619,797,1031,1136
2907199999,,MO,2024,928,972,1209,1565,1818
2907399999,,MO,2024,601,607,797,964,1326
2907599999,,MO,2024,601,617,797,1092,1353
2907799999,,MO,2024,718,723,921,1274,1434
2907999999,,MO,2024,601,614,797,1064,1217
2908199999,,MO,2024,601,613,797,964,1070
2908399999,,MO,2024,603,607,797,1057,1061
2908599999,,MO,2024,540,633,797,1102,1217
2908799999,,MO,2024,601,607,797,977,1231
2908999999,,MO,2024,584,656,862,1042,1348
2909199999,,MO,2024,601,607,797,1121,1199
2909399999,,MO,2024,601,710,797,1033,1252
2909599999,,MO,2024,985,1098,1258,1645,1931
2909799999,,MO,2024,722,741,923,1177,1268
2909999999,,MO,2024,928,972,1209,1565,1818
2910199999,,MO,2024,669,712,841,1185,1427
2910399999,,MO,2024,617,623,818,989,1249
2910599999,,MO,2024,601,607,797,1061,1353
2910799999,,MO,2024,985,1098,1258,1645,1931
2910999999,,MO,2024,615,619,797,1123,1229
2911199999,,MO,2024,542,607,797,1027,1061
2911399999,,MO,2024,928,972,1209,1565,1818
2911599999,,MO,2024,601,607,797,964,1061
2911799999,,MO,2024,612,618,812,1043,1081
2912199999,,MO,2024,540,607,797,1123,1139
2912399999,,MO,2024,601,607,797,1076,1353
2912599999,,MO,2024,601,710,797,1071,1217
2912799999,,MO,2024,622,669,828,1167,1208
2911999999,,MO,2024,631,635,797,1051,1353
2912999999,,MO,2024,601,607,797,1123,1217
2913199999,,MO,2024,648,763,860,1040,1321
2913399999,,MO,2024,601,607,797,1079,1353
2913599999,,MO,2024,622,626,823,1065,1160
2913799999,,MO,2024,601,607,797,964,1196
2913999999,,MO,2024,603,607,797,1123,1208
2914199999,,MO,2024,601,707,797,1057,1061
2914399999,,MO,2024,629,635,834,1008,1111
2914599999,,MO,2024,722,741,923,1177,1268
2914799999,,MO,2024,636,673,844,1066,1432
2914999999,,MO,2024,601,607,797,1123,1226
2915199999,,MO,2024,646,650,824,1161,1207
2915399999,,MO,2024,648,655,860,1040,1145
2915599999,,MO,2024,601,710,797,1053,1109
2915799999,,MO,2024,636,712,844,1175,1314
2915999999,,MO,2024,691,697,916,1195,1338
2916199999,,MO,2024,646,658,865,1161,1168
2916399999,,MO,2024,618,624,820,991,1092
2916599999,,MO,2024,985,1098,1258,1645,1931
2916799999,,MO,2024,638,642,797,1090,1285
2916999999,,MO,2024,739,744,978,1378,1660
2917199999,,MO,2024,601,653,797,1069,1217
2917399999,,MO,2024,640,646,849,1106,1441
2917599999,,MO,2024,601,607,797,1123,1218
2917799999,,MO,2024,985,1098,1258,1645,1931
2917999999,,MO,2024,604,610,801,969,1223
2918199999,,MO,2024,601,627,797,964,1233
2919599999,,MO,2024,613,619,813,1126,1241
2919799999,,MO,2024,540,607,797,964,1061
2919999999,,MO,2024,601,607,797,1123,1217
2920199999,,MO,2024,652,658,865,1095,1152
2920399999,,MO,2024,636,642,843,1019,1287
2920599999,,MO,2024,601,617,797,1024,1288
2918399999,,MO,2024,928,972,1209,1565,1818
2918599999,,MO,2024,540,607,797,964,1217
2918799999,,MO,2024,617,623,819,1117,1122
2951099999,,MO,2024,928,972,1209,1565,1818
2918999999,,MO,2024,928,972,1209,1565,1818
2918699999,,MO,2024,677,683,898,1086,1371
2920799999,,MO,2024,601,607,797,1037,1259
2920999999,,MO,2024,613,617,811,1143,1376
2921199999,,MO,2024,540,607,797,966,1061
2921399999,,MO,2024,723,728,956,1263,1622
2921599999,,MO,2024,601,710,797,1054,1353
2921799999,,MO,2024,652,658,865,1096,1379
2921999999,,MO,2024,928,972,1209,1565,1818
2922199999,,MO,2024,601,607,797,964,1202
2922399999,,MO,2024,601,699,797,1027,1353
2922599999,,MO,2024,718,723,921,1274,1434
2922799999,,MO,2024,622,628,825,1163,1259
2922999999,,MO,2024,601,607,797,1120,1210
2905699999,,MO,2024,928,972,1209,1565,1818
,,MT,2024,837,874,1148,1583,1778
,,MT,2024,708,745,979,1380,1560
,,MT,2024,845,988,1203,1695,2041
,,MT,2024,735,779,1023,1424,1736
3000199999,,MT,2024,656,806,905,1275,1536
3000399999,,MT,2024,658,708,905,1192,1356
3000599999,,MT,2024,658,693,905,1128,1265
3000799999,,MT,2024,829,938,1141,1380,1796
3000999999,,MT,2024,837,874,1148,1583,1778
3001199999,,MT,2024,658,806,905,1275,1425
3001399999,,MT,2024,708,745,979,1380,1560
3001599999,,MT,2024,658,689,905,1094,1283
3001799999,,MT,2024,708,795,1044,1453,1458
3001999999,,MT,2024,658,689,905,1230,1425
3002199999,,MT,2024,658,723,905,1094,1274
3002399999,,MT,2024,658,806,905,1275,1472
3002599999,,MT,2024,692,725,952,1151,1499
3002799999,,MT,2024,692,725,952,1201,1499
3002999999,,MT,2024,733,823,1081,1486,1834
3003199999,,MT,2024,901,999,1275,1797,2164
3003399999,,MT,2024,658,689,905,1094,1425
3003599999,,MT,2024,714,804,905,1184,1385
3003799999,,MT,2024,688,721,947,1245,1491
3003999999,,MT,2024,658,727,905,1275,1425
3004199999,,MT,2024,677,696,905,1201,1205
3004399999,,MT,2024,638,716,941,1326,1420
3004599999,,MT,2024,658,689,905,1094,1425
3004799999,,MT,2024,633,743,934,1175,1244
3004999999,,MT,2024,729,837,1057,1370,1575
3005199999,,MT,2024,658,806,905,1275,1425
3005399999,,MT,2024,658,806,905,1275,1441
3005799999,,MT,2024,777,795,1023,1237,1611
3005599999,,MT,2024,725,760,998,1356,1571
3005999999,,MT,2024,658,689,905,1230,1425
3006199999,,MT,2024,658,697,905,1094,1365
3006399999,,MT,2024,845,988,1203,1695,2041
3006599999,,MT,2024,675,707,929,1309,1485
3006799999,,MT,2024,722,823,1056,1476,1734
3006999999,,MT,2024,725,760,998,1356,1571
3007199999,,MT,2024,658,806,905,1275,1425
3007399999,,MT,2024,658,806,905,1198,1536
3007599999,,MT,2024,658,689,905,1275,1425
3007799999,,MT,2024,658,689,905,1275,1536
3007999999,,MT,2024,725,760,998,1356,1571
3008199999,,MT,2024,674,718,928,1304,1575
3008399999,,MT,2024,658,795,905,1101,1536
3008599999,,MT,2024,647,689,905,1094,1425
3008799999,,MT,2024,658,749,905,1253,1536
3008999999,,MT,2024,692,726,905,1189,1536
3009199999,,MT,2024,658,806,905,1201,1205
3009399999,,MT,2024,632,723,932,1240,1538
3009599999,,MT,2024,735,779,1023,1424,1736
3009799999,,MT,2024,658,721,905,1275,1425
3009999999,,MT,2024,658,806,905,1221,1367
3010199999,,MT,2024,658,806,905,1275,1425
3010399999,,MT,2024,725,760,998,1356,1571
3010599999,,MT,2024,658,689,905,1170,1373
3010799999,,MT,2024,658,689,905,1177,1425
3010999999,,MT,2024,725,760,998,1356,1571
3011199999,,MT,2024,837,874,1148,1583,1778
,,NE,2024,673,792,986,1262,1455
,,NE,2024,609,664,872,1054,1161
,,NE,2024,766,856,1067,1504,1638
,,NE,2024,609,711,872,1147,1292
,,NE,2024,895,971,1170,1562,1733
,,NE,2024,709,769,925,1142,1354
,,NE,2024,656,695,910,1282,1500
,,NE,2024,685,780,1010,1228,1345
3100199999,,NE,2024,641,714,872,1135,1207
3100399999,,NE,2024,591,664,872,1178,1193
3100599999,,NE,2024,591,664,872,1142,1163
3100799999,,NE,2024,593,666,875,1107,1167
3100999999,,NE,2024,593,666,875,1107,1167
3101199999,,NE,2024,591,664,872,1150,1419
3101399999,,NE,2024,620,696,915,1106,1219
3101599999,,NE,2024,591,665,872,1103,1163
3101799999,,NE,2024,591,664,872,1054,1295
3101999999,,NE,2024,651,758,960,1281,1629
3102199999,,NE,2024,591,664,872,1054,1161
3102399999,,NE,2024,591,693,872,1112,1161
3102599999,,NE,2024,895,971,1170,1562,1733
3102799999,,NE,2024,591,685,872,1193,1326
3102999999,,NE,2024,591,777,872,1093,1480
3103199999,,NE,2024,591,727,872,1078,1163
3103399999,,NE,2024,736,741,962,1217,1281
3103599999,,NE,2024,591,711,872,1054,1254
3103799999,,NE,2024,612,702,903,1092,1214
3103999999,,NE,2024,591,745,872,1152,1161
3104199999,,NE,2024,591,686,872,1110,1161
3104399999,,NE,2024,685,780,1010,1228,1345
3104599999,,NE,2024,614,709,906,1204,1208
3104799999,,NE,2024,612,804,903,1139,1203
3104999999,,NE,2024,591,664,872,1073,1163
3105199999,,NE,2024,685,780,1010,1228,1345
3105399999,,NE,2024,662,743,976,1180,1300
3105599999,,NE,2024,895,971,1170,1562,1733
3105799999,,NE,2024,591,689,872,1103,1163
3105999999,,NE,2024,591,777,872,1054,1199
3106199999,,NE,2024,591,702,872,1176,1329
3106399999,,NE,2024,591,664,872,1101,1177
3106599999,,NE,2024,591,708,872,1095,1227
3106799999,,NE,2024,591,664,872,1054,1227
3106999999,,NE,2024,591,664,872,1054,1163
3107199999,,NE,2024,591,739,872,1159,1163
3107399999,,NE,2024,591,664,872,1117,1308
3107599999,,NE,2024,593,666,875,1107,1167
3107799999,,NE,2024,591,664,872,1054,1161
3107999999,,NE,2024,673,792,986,1262,1455
3108199999,,NE,2024,591,682,872,1208,1395
3108399999,,NE,2024,591,664,872,1103,1161
3108599999,,NE,2024,591,664,872,1103,1163
3108799999,,NE,2024,591,664,872,1078,1355
3108999999,,NE,2024,591,724,872,1054,1334
3109199999,,NE,2024,591,760,872,1103,1163
3109399999,,NE,2024,609,664,872,1054,1161
3109599999,,NE,2024,591,664,872,1120,1161
3109799999,,NE,2024,591,664,872,1054,1163
3109999999,,NE,2024,604,678,891,1077,1187
3110199999,,NE,2024,591,684,872,1105,1268
3110399999,,NE,2024,593,666,875,1107,1167
3110599999,,NE,2024,591,664,872,1229,1480
3110799999,,NE,2024,591,664,872,1149,1324
3110999999,,NE,2024,766,856,1067,1504,1638
3111199999,,NE,2024,675,680,893,1229,1409
3111399999,,NE,2024,591,664,872,1103,1163
3111599999,,NE,2024,593,666,875,1107,1167
3111999999,,NE,2024,630,708,930,1227,1378
3111799999,,NE,2024,593,666,875,1107,1167
3112199999,,NE,2024,609,711,872,1147,1292
3112399999,,NE,2024,591,665,872,1054,1163
3112599999,,NE,2024,591,664,872,1103,1163
3112799999,,NE,2024,591,664,872,1229,1298
3112999999,,NE,2024,591,664,872,1054,1163
3113199999,,NE,2024,594,667,876,1138,1168
3113399999,,NE,2024,591,664,872,1130,1163
3113599999,,NE,2024,591,775,872,1143,1163
3113799999,,NE,2024,591,743,872,1229,1342
3113999999,,NE,2024,591,777,872,1161,1386
3114199999,,NE,2024,632,709,932,1237,1241
3114399999,,NE,2024,591,664,872,1054,1163
3114599999,,NE,2024,591,664,872,1054,1195
3114799999,,NE,2024,591,664,872,1054,1161
3114999999,,NE,2024,591,664,872,1159,1163
3115199999,,NE,2024,591,694,872,1229,1415
3115399999,,NE,2024,895,971,1170,1562,1733
3115599999,,NE,2024,709,769,925,1142,1354
3115799999,,NE,2024,624,720,894,1260,1412
3115999999,,NE,2024,656,695,910,1282,1500
3116199999,,NE,2024,591,730,872,1054,1185
3116399999,,NE,2024,591,664,872,1218,1237
3116599999,,NE,2024,591,664,872,1103,1163
3116799999,,NE,2024,718,807,1060,1282,1412
3116999999,,NE,2024,591,664,872,1076,1161
3117199999,,NE,2024,591,664,872,1103,1163
3117399999,,NE,2024,591,664,872,1073,1161
3117599999,,NE,2024,591,665,872,1074,1163
3117799999,,NE,2024,895,971,1170,1562,1733
3117999999,,NE,2024,591,664,872,1054,1307
3118199999,,NE,2024,591,664,872,1159,1163
3118399999,,NE,2024,591,664,872,1159,1163
3118599999,,NE,2024,643,721,948,1146,1263
,,NV,2024,921,1066,1359,1915,2306
,,NV,2024,1214,1377,1643,2315,2731
,,NV,2024,1072,1257,1582,2229,2669
3251099999,,NV,2024,921,1066,1359,1915,2306
3200199999,,NV,2024,822,920,1209,1704,2052
3200399999,,NV,2024,1214,1377,1643,2315,2731
3200599999,,NV,2024,979,1192,1444,2035,2213
3200799999,,NV,2024,973,1092,1435,1880,2134
3200999999,,NV,2024,957,1072,1408,1984,2355
3201199999,,NV,2024,867,971,1276,1798,2134
3201399999,,NV,2024,831,931,1223,1489,2046
3201599999,,NV,2024,788,883,1160,1453,1940
3201799999,,NV,2024,680,892,1001,1411,1674
3201999999,,NV,2024,1006,1052,1225,1726,2079
3202199999,,NV,2024,867,971,1276,1798,2134
3202399999,,NV,2024,779,919,1146,1553,1755
3202799999,,NV,2024,693,796,1020,1437,1706
3202999999,,NV,2024,1072,1257,1582,2229,2669
3203199999,,NV,2024,1072,1257,1582,2229,2669
3203399999,,NV,2024,871,976,1282,1618,2144
,,NH,2024,2212,2377,2827,3418,3765
,,NH,2024,1105,1113,1462,1862,2121
,,NH,2024,1299,1483,1917,2329,2553
,,NH,2024,1200,1348,1771,2141,2361
,,NH,2024,1326,1489,1956,2528,2737
,,NH,2024,1481,1582,2003,2557,2999
,,NH,2024,1378,1387,1823,2569,2710
3301900260,,NH,2024,947,987,1297,1623,1849
3300300420,,NH,2024,866,1009,1241,1664,2097
3300900580,,NH,2024,891,1001,1315,1708,1940
3301300660,,NH,2024,972,1086,1427,1877,1900
3300500820,,NH,2024,945,1061,1394,1833,1888
3300101060,,NH,2024,906,1058,1329,1710,2019
3301101300,,NH,2024,1326,1489,1956,2528,2737
3301301460,,NH,2024,972,1086,1427,1877,1900
3301101700,,NH,2024,1105,1113,1462,1862,2121
3300902020,,NH,2024,891,1001,1315,1708,1940
3300702420,,NH,2024,654,748,960,1275,1280
3301502340,,NH,2024,1299,1483,1917,2329,2553
3301502820,,NH,2024,1378,1387,1823,2569,2710
3300103220,,NH,2024,906,1058,1329,1710,2019
3301703460,,NH,2024,1481,1582,2003,2557,2999
3300303700,,NH,2024,866,1009,1241,1664,2097
3300903940,,NH,2024,891,1001,1315,1708,1940
3300704100,,NH,2024,654,748,960,1275,1280
3300704260,,NH,2024,654,748,960,1275,1280
3301104500,,NH,2024,1200,1348,1771,2141,2361
3300104740,,NH,2024,906,1058,1329,1710,2019
3301104900,,NH,2024,1105,1113,1462,1862,2121
3300905060,,NH,2024,891,1001,1315,1708,1940
3300705140,,NH,2024,654,748,960,1275,1280
3300905460,,NH,2024,891,1001,1315,1708,1940
3301306260,,NH,2024,972,1086,1427,1877,1900
3301306500,,NH,2024,972,1086,1427,1877,1900
3301306980,,NH,2024,972,1086,1427,1877,1900
3301507220,,NH,2024,1481,1582,2003,2557,2999
3300907540,,NH,2024,891,1001,1315,1708,1940
